magazine_title,issue_date,repository,issue_url,downloadable_pdf,ocr_available,pages,ads_present,masthead_present,departments_detected,target_audience,notes
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=k_otNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,84,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=oHhCNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=zzQrNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,66,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,1990-03-09,Internet Archive,https://archive.org/details/entertainment-weekly-04-1990-03-09-cbs-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0004 | 03/09/1990 | CBS
Entertainment Weekly,1990-03-16,Internet Archive,https://archive.org/details/entertainment-weekly-05-1990-03-16-jamie-lee-curtis-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0005 | 03/16/1990 | Jamie Lee Curtis
Entertainment Weekly,1990-04-06,Internet Archive,https://archive.org/details/entertainment-weekly-08-1990-04-06-twin-peaks-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0008 | 04/06/1990 | Twin Peaks
Entertainment Weekly,1990-04-13,Internet Archive,https://archive.org/details/entertainment-weekly-009-1990-04-13-jay-leno-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0009 | 04/13/1990 | Jay Leno
Entertainment Weekly,1990-04-20,Internet Archive,https://archive.org/details/entertainment-weekly-10-1990-04-20-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0010 | 04/20/1990 | Jane Pauley
Entertainment Weekly,1990-12-14,Internet Archive,https://archive.org/details/entertainment-weekly-044-1990-12-14-madonna-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0044 | 12/14/1990 | Madonna
Entertainment Weekly,1991-06-14,Internet Archive,https://archive.org/details/entertainment-weekly-70-1991-06-14-fire-man,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0070 | 06/14/1991 | Fire Man
Entertainment Weekly,1992-03-06,Internet Archive,https://archive.org/details/entertainment-weekly-inside-trek-issue-no-108-march-6-1992,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly Inside Trek Issue No 108 March 6 1992
Entertainment Weekly,1992-05-08,Internet Archive,https://archive.org/details/entertainment-weekly-1992-05-08-farewell-to-johnny-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - (1992/05/08) - Farewell To Johnny
Entertainment Weekly,1993-05-21,Internet Archive,https://archive.org/details/entertainment-weekly-171-1993-05-21-sliver,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0171 | 04/21/1993 | Sliver
Entertainment Weekly,1994-06-24,Internet Archive,https://archive.org/details/entertainment-weekly-1994-06-24-summer-cool-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - (1994/06/24) - SUMMER COOL
Entertainment Weekly,1994-07-22,Internet Archive,https://archive.org/details/ew-7-22-94,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience","IA title: Entertainment Weekly #232 - July 22,1994 Models Inc"
Entertainment Weekly,1995-05-05,Internet Archive,https://archive.org/details/entertainment-weekly-1995-05-05-sleeping-beauty-sandra-bullock-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - (1995/05/05) - Sleeping Beauty Sandra Bullock Red
Entertainment Weekly,1997-01-31,Internet Archive,https://archive.org/details/1997-01-31-entertainment-weekly-larry-flynt-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - Larry Flynt - 1997-01-31
Entertainment Weekly,1997-06-13,Internet Archive,https://archive.org/details/enterainment-weekly-383-1997-06-13-star-wars-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0383 | 6/13/1997 | Star Wars
Entertainment Weekly,1997-08-08,Internet Archive,https://archive.org/details/1997-08-08-entertainment-weekly-sean-penn-and-robin-wright-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - Sean Penn - Robin Wright - 1997-08-08
Entertainment Weekly,1997-11-14,Internet Archive,https://archive.org/details/entertainment-weekly-405-1997-11-14-jennifer-love-hewitt-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0405 | 11/14/1997 | Jennifer Love Hewitt
Entertainment Weekly,1997-12-26,Internet Archive,https://archive.org/details/1997-12-26-entertainment-weekly-the-best-of-1997-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - The Best Of 1997 -1997-12-26
Entertainment Weekly,1998-07-31,Internet Archive,https://archive.org/details/1998-07-31-entertainment-weekly-theres-something-about-mary-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - Cameron Diaz - 1998-07-31
Entertainment Weekly,1998-08-07,Internet Archive,https://archive.org/details/entertainment-weekly-444-1998-08-07-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0444 | 8/07/1998 | Hollywood's 25 Greatest Actors
Entertainment Weekly,1999-01-08,Internet Archive,https://archive.org/details/entertainment-weekly-466-1999-01-08-gwyneth-paltrow-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0466 | 01/08/1999 | Gwyneth Paltrow
Entertainment Weekly,1999-01-15,Internet Archive,https://archive.org/details/entertainment-weekly-0467-1999-01-15-jewel-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0467 | 01/15/1999 | Jewel
Entertainment Weekly,1999-04-16,Internet Archive,https://archive.org/details/entertainment-weekly-0481-1999-04-16-wrestling-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0481 | 4/16/1999 | Professional Wrestling
Entertainment Weekly,1999-05-21,Internet Archive,https://archive.org/details/entertainment-weekly-486-1999-05-21-star-wars-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0486 | 05/21/1999 | Star Wars
Entertainment Weekly,1999-10-01,Internet Archive,https://archive.org/details/entertainment-weekly-505-1999-10-01-sarah-michelle-gellar-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0505 | 10/01/1999 | Buffy
Entertainment Weekly,1999-11-05,Internet Archive,https://archive.org/details/entertainment-weekly-0511-1999-11-05-regis-philbin-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0511 | 11/05/1999 | Regis Philbin
Entertainment Weekly,2000-07-28,Internet Archive,https://archive.org/details/entertainment-weekly-551-552-2000-07-28-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0551/0552 | 7/28/2000 | The Photo Issue
Entertainment Weekly,2001-02-09,Internet Archive,https://archive.org/details/entertainment-weekly-581-2001-02-09-hannibal-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0581 | 2/09/2001 | Hannibal Lector
Entertainment Weekly,2001-10-26,Internet Archive,https://archive.org/details/entertainment-weekly-622-2001-10-26-the-power-issue-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0622 | 10/26/2001 | The Power Issue
Entertainment Weekly,2002-02-15,Internet Archive,https://archive.org/details/2002-02-15-entertainment-weekly-spring-movie-preview-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - 2002/02/15 - Spring Movie Preview
Entertainment Weekly,2002-03-29,Internet Archive,https://archive.org/details/entertainment-weekly-2002-03-29-et-returns-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - (2002/03/29) - ET Returns
Entertainment Weekly,2003-05-02,Internet Archive,https://archive.org/details/entertainment-weekly-708-2003-05-02-dixie-chicks-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0708 | 5/02/2003 | Dixie Chicks
Entertainment Weekly,2004-07-23,Internet Archive,https://archive.org/details/2004-07-23-entertainment-weekly-matt-damon-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - 2004/07/23 - Matt Damon
Entertainment Weekly,2004-07-30,Internet Archive,https://archive.org/details/2004-07-30-entertainment-weekly-the-village-red,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly - 2004/07/30 - The Village
Entertainment Weekly,2004-09-24,Internet Archive,https://archive.org/details/entertainment-weekly-785-2004-09-24-star-wars-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0785 | 9/24/2004 | Star Wars
Entertainment Weekly,2004-11-05,Internet Archive,https://archive.org/details/donnas-ew-2004,true,true,9,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience","IA title: Entertainment Weekly November 5, 2004 Interview With The Donnas"
Entertainment Weekly,2005-04-01,Internet Archive,https://archive.org/details/entertainment-weekly-813-2005-04-01-4-of-6-han-solo-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0813 | 4/01/2005 | Star Wars #4/6
Entertainment Weekly,2005-04-01,Internet Archive,https://archive.org/details/entertainment-weekly-813-2005-04-01-5-of-6-darth-vader,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0813 | 4/01/2005 | Star Wars #5/6
Entertainment Weekly,2005-05-20,Internet Archive,https://archive.org/details/entertainment-weekly-820-2005-05-20-star-wars-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0820 | 5/20/2005 | Star Wars
Entertainment Weekly,2005-07-08,Internet Archive,https://archive.org/details/20050708-entertainment-weekly,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: The Truth About Charlie – Entertainment Weekly
Entertainment Weekly,2007-03-02,Internet Archive,https://archive.org/details/entertainment-weekly-923-2007-03-02-24-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0923 | 3/02/2007 | 24
Entertainment Weekly,2007-03-09,Internet Archive,https://archive.org/details/entertainment-weekly-0924-2007-03-09-jennifer-hudson-cv-2,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0924 | 3/09/2007 | Jennifer Hudson
Entertainment Weekly,2007-03-30,Internet Archive,https://archive.org/details/entertainment-weekly-927-2007-03-30-grindhouse-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0927 | 3/30/2007 | Grindhouse
Entertainment Weekly,2007-04-13,Internet Archive,https://archive.org/details/entertainment-weekly-929-2007-04-13-the-sopranos-c-1,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0929 | 4/13/2007 | The Sopranos
Entertainment Weekly,2007-04-20,Internet Archive,https://archive.org/details/entertainment-weekly-930-2007-04-20-american-idol-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0930 | 4/20/2007 | American Idol
Entertainment Weekly,2007-05-11,Internet Archive,https://archive.org/details/entertainment-weekly-933-2007-05-11-heroes-5-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0933 | 5/11/2007 | Heroes #5 of 5
Entertainment Weekly,2007-05-18,Internet Archive,https://archive.org/details/entertainment-weekly-934-2007-05-18-johnny-depp-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0934 | 5/18/2007 | Johnny Depp
Entertainment Weekly,2007-06-01,Internet Archive,https://archive.org/details/entertainment-weekly-936-2007-06-01-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0936 | 6/1/2007 | Michael Moore
Entertainment Weekly,2007-06-08,Internet Archive,https://archive.org/details/entertainment-weekly-938-2007-06-08-katherine-heigl-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0938 | 6/08/2007 | Katherine Heigl
Entertainment Weekly,2007-07-27,Internet Archive,https://archive.org/details/ew-0945-2007-07-27-simpsons-2-bart,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0945 | 7/27/2007 | The Simpsons #2 of 4
Entertainment Weekly,2007-08-31,Internet Archive,https://archive.org/details/entertainment-weekly-0951-2007-08-31-summer-of-scandal-c,true,true,,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",IA title: Entertainment Weekly #0951 | 8/31/2007 | Summer of Scandal
